artist,title,song_id,lyrics
Billie Holiday , I've Got A Right To Sing The Blues ,Billie-holiday-ive-got-a-right-to-sing-the-blues,"'I gotta right to sing the blues', 'I gotta right to moan inside', 'I gotta right to sit and cry', 'Down around the river', 'A certain man in this little town',  Keeps draggin' my poor heart around, 'All I see for me is misery',  'I gotta right to sing the blues', 'I gotta right to moan inside', 'I gotta right to sit and cry', 'Down around the river', 'A certain man in this little town',  'Soon that deep blue sea', Will be callin' me, 'It must be love say what you choose', 'I gotta right to sing the blues', 'I gotta right to sing the blues',  'I gotta right to moan and cry', 'I gotta sit and sigh',  'Down around the river', 'Soon that deep blue sea', Will be callin' me,  'It must be love say what you choose', 'I gotta right to sing the blues',  There's nothing left for me, I'm full of misery, 'I gotta right to sing the blues'"
Billie Holiday , What's New? ,Billie-holiday-whats-new,"What's new, 'How is the world treating you?', You haven't changed a bit, 'Handsome as ever, I must admit', What's new, 'How did that romance come through?', We haven't met since then, Gee, but it's nice to see you again,  What's new, Probably I'm boring you, 'But seeing you is grand', 'And you were sweet to offer your hand',  'I understand, adieu', Pardon my asking, what's new, Of course you couldn't know, I haven't changed, I still love you so,  What's new, 'How is the world treating you?', You haven't changed a bit, 'Handsome as ever, I must admit',  'But how can you know, I love you so'"
Billie Holiday , I Hadn't Anyone Till You ,Billie-holiday-i-hadnt-anyone-till-you,"I hadn't anyone till you, 'I was a lonely one till you', 'I used to lie awake and wonder if there could be', 'A someone in the wide world just made for me', 'Now I see I had to save my love for you', 'I never gave my love till you', 'And thru my lonely heart demanding it', 'Cupid took a hand in it', I hadn't anyone till you"
Billie Holiday , Everything I Have Is Yours ,Billie-holiday-everything-i-have-is-yours,"'Burton Lane / Harold Adamson',  'Everything I have is yours', 'You are part of me', 'Everything I have is yours', 'My destiny',  'I would gladly give the sun to you', 'If the sun were only mine', 'I would gladly give the earth to you', 'And the stars that shine', 'Everything that I posses', 'I offer you',  'Let my dream of happyness', 'Come through', I'll be happy just to spent my life, 'Waiting at your backend call', 'Everything I have is yours', 'My life', 'My all',  'Everything I have is yours', 'You are part of me', 'Everything I have is yours', 'My destiny',  'I would gladly give the sun to you', 'If the sun were only mine', 'I would gladly give the earth to you', 'And the stars that shine', 'Everything that I posses', 'I offer to you',  'Let my dream of happyness', 'Come through', I'll be happy just to spent my life, 'Waiting at your backend call', 'Everything I have is yours', 'My life', 'My all'"
Billie Holiday , If the Moon Turns Green ,Billie-holiday-if-the-moon-turns-green,"'If the moon turns green', 'And shadows get up and walk around', Clouds come tumbling to the ground: I wouldn't be surprised, As didn't you fall in love with me?,  'If the stars turn blue', 'And willows that weep began to sing', Winter changes into spring: I wouldn't raise my eyes, 'Cause didn't you fall in love with me?,  'I thought I was foolish to think of romance', 'With someone as charming as you', 'I thought I was hoping without any chance', 'Then every hope came true',  'If the moon turns green', 'And rivers began to flow upstream', This is all a crazy dream: I wouldn't be surprised, 'Anything can happen', 'If you can fall in love with me',  'I thought I was foolish to think of romance', 'With someone as charming as you', 'I thought I was hoping without any chance', 'Then every hope came true',  'If the moon turns green', 'And rivers began to flow upstream', This is all a crazy dream: I wouldn't be surprised, 'Cause anything can happen, 'If you can fall in love with me'"
Billie Holiday , Remember ,Billie-holiday-remember,"'One little kiss, a moment of bliss, then hours of deep regret', 'One little smile, and after a while, a longing to forget', 'One little heartache left as a token', 'One little plaything carelessly broken',  'Remember the night', 'The night you said, I love you', 'Remember?',  'Remember you vowed', 'By all the stars above you', 'Remember?',  'Remember we found a lonely spot', 'And after I learned to care a lot',  You promised that you'd forget me not, 'But you forgot', 'To remember'"
Billie Holiday , Autumn in New York ,Billie-holiday-autumn-in-new-york,"'Autumn in New York, why does it seem so inviting?', 'Autumn in New York, it spells the thrill of first-nighting', 'Glittering crowds and shimmering clouds in canyons of steel;', They're making me feel: I'm home,  It's autumn in New York that brings the promise of new love, 'Autumn in New York is often mingled with pain', 'Dreamers with empty hands may sigh for exotic lands;', It's autumn in New York;, It's good to live it again,  'Autumn in New York, the gleaming rooftops at sundown', Autumn in New York, it lifts you up when you're let down, 'Jaded roués and gay divorcee who lunch at the Ritz', Will tell you that it's devine,  It's autumn in New York transforms the slums into Mayfair, Autumn in New York, you'll need no castle in Spain, 'Lovers that bless the dark', 'On benches in Central Park', 'Greet autumn in New York', It's good to live it again"
Billie Holiday , My Man ,Billie-holiday-my-man,"'Sometimes I say', 'If I just could get away', 'With my man',  'He’d go straight sure as fate', 'For it never is too late', 'For a man',  'I just like to dream', 'Of a cottage by a stream', 'With my man',  'Where a few flowers grew', 'And perhaps a kid or two', 'Like my man',  'And then my eyes get wet', 'I ‘most forget', '‘Til he gets hot', 'And tells me not to talk', 'Such rot',  'Oh my man I love him so', 'He’ll never know', 'All my life is just despair', 'But I don’t care', 'When he takes me in his arms', 'The world is bright', 'All right',  'What’s the difference if I say', 'I’ll go away', 'When I know I’ll come back', 'On my knees someday',  'For whatever my man is', 'I’m his', 'Forevermore'"
Billie Holiday , Lover Come Back to Me ,Billie-holiday-lover-come-back-to-me,"'The sky was blue', 'And high above', 'The moon was new', 'And so was love', 'This eager heart of mine was singing', 'Lover where can you be',  'You came at last', 'Love had its day', 'That day is past', You've gone away, 'This aching heart of mine is singing', 'Lover come back to me',  'When I remember every little thing', 'You used to do', I'm so lonely, 'Every road I walked along', 'I walked along with you', 'No wonder I am lonely',  'The sky is blue', 'The night is cold', 'The moon is new', 'But love is old', And while I'm waiting here, 'This heart of mine is singing', 'Lover come back to me',  'When I remember every little thing', 'You used to do', 'Honey I get oh so lonely', 'Every road I walked along', 'I walked along with you', Ain't no wonder I am lonely,  'The sky is blue', 'The night is cold', 'The moon is new', 'But love is old', And while I'm waiting here, 'This heart of mine is singing', 'Lover come back', 'Lover come back', 'Lover come back to me', 'Lover come back', 'Lover come back', 'Lover come back to me', 'Lover come on back', 'Lover come on back', 'Lover come on back to me', 'Come on back to me girl', 'Come on back girl', 'Lover come back to me'"
Billie Holiday , Stormy Weather ,Billie-holiday-stormy-weather,"Don't know why there's no sun up in the sky, 'Stormy weather', Since my man and I ain't together, Keeps rainin' all the time,  Life is bare, gloom and mis'ry everywhere, 'Stormy weather', Just can't get my poorself together, I'm weary all the time, 'So weary all the time', 'When he went away the blues walked in and met me', If he stays away old rockin' chair will get me,  'All I do is pray the Lord above will let me walk in the sun once more', Can't go on, ev'ry thing I had is gone, 'Stormy weather', Since my man and I ain't together, Keeps rainin' all the time"
Billie Holiday , Yesterdays ,Billie-holiday-yesterdays,"'Yesterdays', 'Yesterdays', 'Days I knew as happy sweet', 'Sequestered days', 'Olden days', 'Golden days', 'Days of mad romance and love',  'Then gay youth was mine', 'Truth was mine', 'Joyous free in flame and life', 'Then sooth was mine', 'Sad am I', 'Glad am I', For today I'm dreamin' of, 'Yesterdays',  'Yesterdays', 'Yesterdays', 'Days I knew as happy sweet', 'Sequestered days', 'Olden days', 'Golden days', 'Days of mad romance and love',  'For then gay youth was mine', 'Truth was mine', 'Joyous free in flame and life', 'Then sooth was mine', 'Sad am I', 'Glad am I', For today I'm dreamin' of, 'Yesterdays'"
Billie Holiday , He's Funny That Way ,Billie-holiday-hes-funny-that-way,"I'm not much to look at, 'Nothing to see', Just glad I'm living, 'And lucky to be', I've got a man crazy for me, He's funny that way,  I can't save a dollar, Ain't worth a cent, He doesn't hollar, He'd live in a tent, I've got that man crazy for me, He's funny that way,  'Though he loves to work', 'And slave for me everyday', He'd be so much better off, 'If I went away', 'But why should I leave him', 'Why should I go', He'd be unhappy without me I know, I've got that man mad about me, He's funny that way,  'Never had nothing', 'No one to care', That's why I seem to have, 'More than my share', I've got a man crazy for me, He's funny that way,  'When I hurt his feelings', 'Once in a while', 'His only answer is one little smile', I've got a man crazy for me, He's funny that way,  'I can see no other way', 'And no better plan', 'End it all and let him go', 'To some better gal', But I'm only human, 'A coward at best', I'm more than certain, He'd follow me West, I've got a man crazy for me, He's funny that way"
Billie Holiday , I Can't Face the Music ,Billie-holiday-i-cant-face-the-music,"Breeze, stop moanin' those weird melodies, My (man, gal) has left me and I can't face the music, Without singin' the blues, 'Your rhythm on my window pane', Drives me insane because I can't face the music, Without singin' the blues, My heart is so broken, I've spoken, 'To the Lord for sympathy', And if He don't help me, So help me ! It's the bottom of the deap blue sea, For me, I'm gonna end this misery, My (man, gal) has left me and I can't face the music, Without singin' the blues"
Billie Holiday , How Deep Is The Ocean? ,Billie-holiday-how-deep-is-the-ocean,"'How can I tell you what is in my heart?', 'How can I measure each and every part?', 'How can I tell you how much I love you?', 'How can I measure just how much I do?',  'How much do I love you?', I'll tell you no lie, 'How deep is the ocean?', 'How high is the sky?',  'How many times a day do I think of you?', 'How many roses are sprinkled with dew?',  'How far would I travel', 'To be where you are?', 'How far is the journey', 'From here to a star?',  'And if I ever lost you', 'How much would I cry?', 'How deep is the ocean?', 'How high is the sky?'"
Billie Holiday , What a Little Moonlight Can Do ,Billie-holiday-what-a-little-moonlight-can-do,"'Ooh, ooh, ooh', 'What a little moonlight can do', 'Ooh, ooh, ooh', 'What a little moonlight can do to you',  You're in love, Your heart's a flutter and all day long, 'You only shutter', 'Cuz your poor tongue', Just won't utter the words, 'I love you',  'Ooh, ooh, ooh', 'What a little moonlight can do', 'Wait a while', Till a little moonbeam comes peepin' through,  You'll get bold, You can't resist him, And all you'll say, 'When you have kissed him is',  'Ooh, ooh, ooh', 'What a little moonlight can do'"
Billie Holiday , I Cried for You ,Billie-holiday-i-cried-for-you,"'I cried for you', Now it's your turn to cry over me, 'Every road has a turning', That's one thing you're learning,  'I cried for you', 'What a fool I used to be',  Now I've found two eyes, 'Just a little bit bluer', I've found a heart, 'Just a little bit truer',  'I cried for you', Now it's your turn to cry over me"
Billie Holiday , I'll Be Seeing You ,Billie-holiday-ill-be-seeing-you,"I'll be seeing you, 'In all the old familiar places', 'That this heart of mine embraces', 'All day and through',  'In that small cafe', 'The park across the way', The children's carousel, 'The chestnut trees, the wishing well',  I'll be seeing you, In every lovely summer's day, In everything that's light and gay, I'll always think of you that way,  I'll find you in the morning sun, 'And when the night is new', I'll be looking at the moon, But I'll be seeing you,  I'll be seeing you, In every lovely summer's day, In everything that's light and gay, I'll always think of you that way,  I'll find you in the morning sun, 'And when the night is new', I'll be looking at the moon, But I'll be seeing you"
Billie Holiday , Crazy He Calls Me ,Billie-holiday-crazy-he-calls-me,"I say I'll move the mountains, And I'll move the mountains, 'If he wants them out of the way', 'Crazy he calls me', Sure, I'm crazy, 'Crazy in love, I say',  I say I'll go through fire, And I'll go through fire, 'As he wants it, so it will be', 'Crazy he calls me', Sure, I'm crazy, 'Crazy in love, you see',  'Like the wind that shakes the bough', 'He moves me with a smile', The difficult I'll do right now, 'The impossible will take a little while', I say I'll care forever, 'And I mean forever', 'If I have to hold up the sky', 'Crazy he calls me', Sure, I'm crazy, 'Crazy in love am I'"
Billie Holiday , Easy Living ,Billie-holiday-easy-living,"'Living for you is easy living', It's easy to live when you're in love, And I'm so in love, There's nothing in life but you,  I'll never regret the years I'm giving, They're easy to give when you're in love, I'm happy to do whatever I do for you,  For you, maybe I'm a fool, but it's fun, 'People say you rule me with one wave of your hand', Darling, it's grand, They just don't understand,  'Living for you is easy living', It's easy to live when you're in love, And I'm so in love, There's nothing in life but you"
Billie Holiday , Strange Fruit ,Billie-holiday-strange-fruit," 'Southern trees bear a strange fruit', 'Blood on the leaves and blood at the root', 'Black bodies swinging in the southern breeze', 'Strange fruit hanging from the poplar trees',   'Pastoral scene of the gallant south', 'The bulging eyes and the twisted mouth', 'Scent of magnolias, sweet and fresh', 'Then the sudden smell of burning flesh',   'Here is fruit for the crows to pluck', 'For the rain to gather, for the wind to suck', 'For the sun to rot, for the trees to drop', 'Here is a strange and bitter crop'"
Billie Holiday , Gloomy Sunday ,Billie-holiday-gloomy-sunday," 'Sunday is gloomy, my hours are slumberless', 'Dearest, the shadows, I live with are numberless', 'Little white flowers will never awaken you', 'Not where the black coach of sorrow has taken you', 'Angels have no thought of ever returning you', 'Would they be angry if I thought of joining you?', 'Gloomy Sunday',   'Gloomy is Sunday, with shadows I spend it all', 'My heart and I have decided to end it all', Soon there'll be candles and prayers that are sad, I know, Let them not weep, let them know that I'm glad to go, Death is no dream, for in death I'm caressing you, With the last breath of my soul, I'll be blessing you, 'Gloomy Sunday',   'Dreaming', 'I was only dreaming', 'I wake and I find you asleep', 'In the deep of my heart, dear',   'Darling, I hope that my dream never haunted you', 'My heart is telling you how much I wanted you', 'Gloomy Sunday'"
Billie Holiday , These Foolish Things ,Billie-holiday-these-foolish-things,"A cigarette that bares a lipstick's traces, 'An airline ticket to romantic places', 'Still my heart has wings', 'These foolish things remind me of you', 'A tinkling piano in the next apartment', Those stumblin'words, 'That told you what my heart meant', 'A fair ground painted swings', 'These foolish things remind me of you',  'You came, you saw, you conquered me', 'When you did that to me', 'I knew somehow this had to be', 'The winds of march that made my heart a dancer', A telephone that rings but who's to answer, 'Oh, how the ghost of you clings', 'These foolish things remind me of you'"
Billie Holiday , You Go To My Head ,Billie-holiday-you-go-to-my-head,"'You go to my head', 'And you linger like a haunting refrain', 'And I find you spinning round in my brain', 'Like the bubbles in a glass of champagne',  'You go to my head', 'Like a sip of sparkling burgundy brew', 'And I find the very mention of you', 'Like the kicker in a julep or two',  'The thrill of the thought', 'That you might give a thought to my plea', 'Casts a spell over me', 'Still I say to myself Get a hold of yourself', Can't you see that it never can be,  'You go to my head', 'With a smile that makes my temperature rise', 'Like a summer with a thousand Julys', 'You intoxicate my soul with your eyes', Though I'm certain that this heart of mine, Hasn't a ghost of a chance in this crazy romance, 'You go to my head', 'You go to my head',  Though I'm certain that this heart of mine, Hasn't a ghost of a chance in this crazy romance, 'You go to my head', 'You go to my head'"
Billie Holiday , All of Me ,Billie-holiday-all-of-me,"'All of me', 'Why not take all of me', Can't you see, I'm no good without you,  'Take my lips', 'I want to lose them', 'Take my arms', 'I never use them',  'Your goodbye', 'Left me with eyes that cry', 'How can I go on dear without you',  'You took the part', 'That once was my heart', 'So why not take all of me',  'All of me', 'Why not take all of me', Can't you see, I'm no good without you,  'Take my lips', 'I want to lose them', 'Take my arms I never use them',  'Your goodbye', 'Left me with eyes that cry', 'How can I go on dear without you',  'You took the best', 'So why not take the rest', 'Baby take all of me'"
Billie Holiday , Good Morning Heartache ,Billie-holiday-good-morning-heartache,"'Good morning, heartache, you ole gloomy sight', Good morning, heartache, thought we'd said goodbye last night, 'I turned and tossed until it seemed you had gone', 'But here you are with the dawn', Wish I'd forget you, But you're here to stay, 'It seems I met you', 'When my love went away', 'Now everyday I start by saying to you', Good morning, heartache, what's new?,  'Stop haunting me now', Can't shake you, no how, 'Just leave me alone', I've got those Monday blues, 'Straight through Sunday blues',  'Good morning, heartache, here we go again', Good morning, hearache, you're the one who knew me when, 'Might as well get used to you hangin around', 'Good morning, heartache, sit down',  'Stop haunting me now', Can't shake you, no how, 'Just leave me alone', I've got those Monday blues, 'Straight through Sunday blues',  'Good morning, heartache, here we go again', Good morning, hearache, you're the one who knew me when, 'Might as well get used to you hangin around', 'Good morning, heartache, sit down'"
Billie Holiday , Them There Eyes ,Billie-holiday-them-there-eyes,"'I fell in love with you the first time I looked into', 'Them there eyes', And you have a certain lil cute way of flirtin', 'With them there eyes',  'They make me feel so happy', 'They make me feel so blue', I'm fallin', no stallin', 'In a great big way for you', My heart is jumpin', you've started somethin', 'With them there eyes',  You better look out lil brown eyes...if you're wise, 'They sparkle', 'They bubble', They're gonna get you in a whole lot of trouble, 'Oh baby...them there eyes',  'I fell in love with you the first time I looked into', You have a certain lil cute way of flirtin', 'They make me feel so happy', 'They make me feel so blue', Fallin', no stallin', 'In a great big way for you', My heart is jumpin', you've started somthin', 'With them there eyes',  You better look out lil brown eyes, if you're wise, 'Sparkle', 'Bubble', 'Get you in a whole lot of trouble..', I'm lookin for the boy with the whisful eyes, 'I fell in love..', 'With them there eyes'"
Billie Holiday , What Is This Thing Called Love? ,Billie-holiday-what-is-this-thing-called-love,"'What is this thing called love?', 'This funny thing called love?', 'Just who can solve its mystery?', 'I saw you there one wonderful day', 'You took my heart and threw it away', That's why I ask the Lord in Heaven above, 'What is this thing called love?',  'I saw you there one wonderful day', 'You took my heart and threw it away', That's why I ask the Lord in Heaven above, 'What is this thing called love?'"
Billie Holiday , Solitude ,Billie-holiday-solitude,"'In my solitude you haunt me', 'With reveries of days gone by', 'In my solitude you taunt me', 'With memories that never die',  'I sit in my chair', 'Filled with despair', 'Nobody could be so sad', With gloom ev'rywhere, 'I sit and I stare', I know that I'll soon go mad,  'In my solitude', I'm praying, 'Dear Lord above', 'Send back my love'"
Billy Ray Cyrus , Could've Been Me ,Billy-ray-cyrus-couldve-been-me," 'I hear you just got married', 'Took a month-long honeymoon', 'And you were all smiles at the wedding', 'You cried when you kissed the groom', 'I got no invitation', I guess the mailman didn't bring it to me, 'But I see the whole thing in slow motion', 'Every night as I try to sleep',   'My buddy John said you looked real pretty', 'And you acted like you were in love', 'He said the preacher asked for objections', 'And he thought about standing up', 'I told John he must have been crazy', 'Cause you were just about to say I do, 'He just gave me a wink and said all he could think', Was it could've been me with you,   It could've been me standing there with you, It could've been me and my dreams coming true, 'But those dreams move on if you wait too long', It took me till now to see it could've been me,   I don't guess I ever told you, 'That I went out and bought you a ring', 'I even carry it around in my pocket', 'Waiting to say the right thing', 'I pulled it out the other day', 'But the diamond had lost its shine', 'Well, I know how it feels cause my eyes grow dim', 'When I think you could have been mine',   It could've been me standing there with you, It could've been me and my dreams coming true, 'But those dreams move on if you wait too long', It took me till now to see it could've been me,   'I know I called just in time a bit too late', 'You know dreams move on if you wait too long', 'It took me till now to see that',   It could've been me standing there with you, It could've been me and my dreams coming true, 'But those dreams move on if you wait too long', It took me till now to see it could've been me,  'Outro', (It could've been me) it could've been me, (It could've been me) it could've been me, (It could've been me) it could've been me"
Billy Ray Cyrus , Achy Breaky Heart ,Billy-ray-cyrus-achy-breaky-heart," 'You can tell the world you never was my girl', You can burn my clothes when I'm gone, Or you can tell your friends just what a fool I've been, 'And laugh and joke about me on the phone', 'You can tell my arms go back to the farm', 'You can tell my feet to hit the floor', 'Or you can tell my lips to tell my fingertips', They won't be reaching out for you no more,   But don't tell my heart, my achy breaky heart, I just don't think he'd understand, 'And if you tell my heart, my achy breaky heart', 'He might blow up and kill this man, ooh',   'You can tell your ma I moved to Arkansas', 'You can tell your dog to bite my leg', 'Or tell your brother Cliff whose fist can tell my lip', 'He never really liked me anyway', 'Or tell your Aunt Louise, tell anything you please', Myself already knows I'm not okay, 'Or you can tell my eyes to watch out for my mind', 'It might be walking out on me today',   But don't tell my heart, my achy breaky heart, I just don't think he'd understand, 'And if you tell my heart, my achy breaky heart', 'He might blow up and kill this man, ooh',   Don't tell my heart, my achy breaky heart, I just don't think he'd understand, 'And if you tell my heart, my achy breaky heart', 'He might blow up and kill this man',   Don't tell my heart, my achy breaky heart, I just don't think he'd understand, 'And if you tell my heart, my achy breaky heart', 'He might blow up and kill this man, ooh-ooh'"
Billy Ray Cyrus , She's Not Cryin' Anymore ,Billy-ray-cyrus-shes-not-cryin-anymore," She used to cry when I'd come home late, She couldn't buy the lies I told, 'All she wanted was to be needed', 'Someone that she could call her own', 'Her love, I know I took for granted', 'Until she walked out of my door', Too little too late to say I'm sorry, 'Cause she's not crying anymore,   She's not crying anymore, And she ain't lonely any longer, There's a smile upon her face, 'A new love takes my place', She's not crying anymore,   I guess she's really doing well, Now she's picked herself up off the ground, I wasn't there when I was needed, 'But I was there to let her down', 'Sometimes, you know, I feel so foolish', 'If I knew then what I know now', 'Another tear would never fall', 'Cause I'd give our love my all, 'If we could work things out somehow',   But she's not crying anymore, And she ain't lonely any longer, There's a smile upon her face, 'A new love takes my place', She's not crying anymore,   She's not crying anymore, And she ain't lonely any longer, There's a smile upon her face, 'A new love takes my place', She's not crying anymore, There's a smile upon her face, 'A new love takes my place', She's not crying anymore"
Billy Ray Cyrus , Wher'm I Gonna Live? ,Billy-ray-cyrus-wherm-i-gonna-live," Where'm I gonna live when I get home?, My ole lady's threw out everything I own, 'She meant what she said', 'When she wished I was dead', So where'm I gonna live when I get home?,   I knew our road was getting' kinda rocky, 'She said I was getting way too cocky', 'She waited till I was gone', 'She packed from dusk till dawn', So where'm I gonna live when I get home?,   Where'm I gonna live when I get home?, My ole lady's threw out everything I own, 'She meant what she said', 'When she wished I was dead', So where'm I gonna live when I get home?,   'She decided she would keep my cat', My transportation I wouldn't be a needing that, 'She kept my TV the bills she gave to me', So where'm I gonna live when I get home,   Where'm I gonna live when I get home?, My ole lady's threw out everything I own, 'She meant what she said', 'When she wished I was dead', So where'm I gonna live when I get home?,  'Outro', Where'm I gonna live when I get home, Where'm I gonna live where'm I gonna live, Where'm I gonna live when I get home"
Billy Ray Cyrus , These Boots Are Made For Walkin' ,Billy-ray-cyrus-these-boots-are-made-for-walkin," 'You keep a saying you got something for me', 'Something you call love but confess', You've been missing' where you shouldn't be a mission', And now someone else is getting' all your best,   Well these boots are made for walking' and that's just what they'll do, 'One of these days these boots are gonna walk all over you',   You keep lying' when you oughta be truthin', And you keep losing' when you ought enough bad, You keep a salmon' when you oughta be changing', Now what's right is right and you ain't been right yet,     You keep playing' where you shouldn't be playing, And you keep thinking' that you'll never get burned, Well I've just found me a brand new box of matches, And what she knows you ain't had time to learn,  ''"
Billy Ray Cyrus ," Someday, Somewhere, Somehow ",Billy-ray-cyrus-someday-somewhere-somehow," 'I looked for you in the morning with the sunrise', 'And I searched for you all day through', 'And at night as I lay my head down on my pillow', 'I closed my eyes and dreamed only of you',   'Someday, somewhere, somehow', 'I know that I will be with you', 'Someday, somewhere, somehow', 'My dreams of us together will come true', 'Someday, somewhere, somehow',   Not a second ticks off the clock that you don't cross my mind, And with every beat of my heart, I'm by your side, But the truth of the matter is it's make believe, 'And my love once again has been denied',   'Someday, somewhere, somehow', 'I know that I will be with you', 'Someday, somewhere, somehow', 'My dreams of us together will come true', 'Someday, somewhere, somehow'"
Billy Ray Cyrus , Never Thought I'd Fall In Love With You ,Billy-ray-cyrus-never-thought-id-fall-in-love-with-you," 'Barroom night life weekend romance used to turn me on', 'I was wild and winded and never gave my restless heart to anyone', 'One night stands would end up from a midnight rendezvous', 'Well I never ever thought that I would fall in love with you',   'I never ever thought that I would fall in love with you', Cause I'd built a wall around my heart that no one could get through, 'For once I had it broke and I still feel the bruise', 'And I never ever thought that I would fall in love with you',   Well the passion rises in my heart each time you're in my arms, 'The sensations of these feelings oh have never felt this strong', Well I've always played the heartbreak kid I turned to acting so cool, 'I never ever thought that I would fall in love with you',     Well I don't like to taste my pride but I guess that I was wrong, 'I never meant to hurt you girl I was afraid to fall in love', Well come on baby let's take it slow cause my heart is still confused, 'And I never ever thought that I would fall in love with you',    'Outro', 'That I would fall in love with you that I would fall in love with you'"
Billy Ray Cyrus , Ain't No Good Goodbye ,Billy-ray-cyrus-aint-no-good-goodbye," 'Look at me darling look in my eyes', 'As well as you know me, you fill my mind', Words don't come easy from a man's broken heart, To think that I love you it'd be enough to part,   'Lonely, yes my world was so lonely', 'Till you walked into my life', And now there's a sigh and tears fill our eyes, 'Cause there ain't no good goodbye, Baby, mhm my baby, there ain't no good goodbye,   'Lonely, yes my world was so lonely', 'Till you walked into my life', And now there's a sigh and tears fill our eyes, 'Cause there ain't no good goodbye, Baby, mhm my baby, there ain't no good goodbye"
Billy Ray Cyrus , I'm So Miserable ,Billy-ray-cyrus-im-so-miserable," 'I wake up in the morning', 'In a lonely ice and bed', Thinking' bout the nightmare, 'That just played in my head', 'I think of all the things I miss', 'Like moments that we share a kiss so dear', I'm so miserable without you, It's almost like you're here,   'I search your house for coffee', But it's to no avail, 'The days not even started', It seems it's shot to hell, The jeans I'm wearin' look like dirt, 'As I put on my old wrinkled shirt, it smells like beer', I'm so miserable without you, It's almost like you're here,   'But there was a time when you were mine', 'And life was such a pretty dream', 'Then you fell in love with another man', 'That changed everything', 'The world I knew changed every day', 'As I watched it all slip away so clear', I'm so miserable without you, It's almost like you're here,   'I turn on my radio', 'They play your favorite song', 'Did I not do something right?', 'Was there something I done wrong?', As you pulled away you shouldn't tried, 'Instead of feeling foolish pride and fear', I'm so miserable without you, It's almost like you're here, I'm so miserable without you, It's almost like you're here"
Billy Ray Cyrus , Some Gave All ,Billy-ray-cyrus-some-gave-all," 'I knew a man, called him Sandy Cane', 'Few folks even knew his name', 'But a hero yes was he', 'He left a boy came back a man', Still many just don't understand, 'About the reasons we are free', I can't forget the look in his eyes, 'Or the tears he cried', 'As he said these words to me',   'All gave some and some gave all', 'Some stood through for the red, white, and blue', 'And some had to fall', 'And if you ever think of me, think of all your liberties', 'And recall some gave all',   'Now Sandy Cane is no longer here', 'But his words are oh so clear', 'As they echo throughout our land', 'For all his friends who gave us all', 'Who stood the ground and took the fall', 'To help their fellow man', 'Love your country live with pride', And don't forget those who died, America, can't you see,   'All gave some and some gave all', 'Some stood through for the red, white, and blue', 'And some had to fall', 'And if you ever think of me, think of all your liberties', 'And recall some gave all', 'And if you ever think of me, think of all your liberties', 'And recall, yes recall', 'Some gave all, some gave all'"
Billy Joel , She's Got a Way ,Billy-joel-shes-got-a-way," She's got a way about her, I don't know what it is, But I know that I can't live without her, She's got a way of pleasing, I don't know what it is, But there doesn't have to be a reason anyway,   She's got a smile that heals me, I don't know why it is, 'But I have to laugh when she reveals me', And she's got a way of talking, I don't know why it is, 'But it lifts me up when we are walking anywhere',   She comes to me when I'm feelin' down, 'Inspires me without a sound', 'She touches me and I get turned around',   She's got a way of showing, 'How I make her feel', 'And I find the strength to keep on going', And she's got a light around her, 'And everywhere she goes', 'A million dreams of love surround her everywhere',   She comes to me when I'm feelin' down, 'Inspires me without a sound', 'She touches me and I get turned around', 'Oh woo oh oh',   She's got a smile that heals me, I don't know why it is, 'But I have to laugh when she reveals me',   She's got a way about her, I don't know what it is, But I know that I can't live without her anyway"
Billy Joel , You Can Make Me Free ,Billy-joel-you-can-make-me-free,"'You can make me free', 'You can make me smile', 'You can make me be like a little child',  'You can melt the ice that chills my body', 'You can dry my every tear', 'You can make the lonely hours disappear',  'You can make me free', 'You can make me rise', 'You can make me see', 'So open up my eyes',  Don't you know my only real moments are the ones I spend with you?, 'How I long to drink some wine again with you?',  'I can take to the skies', 'I can soar like a bird', 'With his heart full of song',  Won't you color my eyes?, I've been waiting so long,   'You can make me free', 'You can make me cry', 'You can make it so much better if you would only try',   'And if I must wait a lonely lifetime', 'Until I am with you, my love', I will wait when you'll be what I'm dreaming of,  'I can take the skies', 'I can soar like a bird', 'With his heart full of song', Won't you color my eyes?, I've been waiting so long,   'You can make me free', 'You can make me cry', 'You can make it so much better if you would only try',   'And if I must wait a lonely lifetime', 'Until I am with you, my love', I will wait when you'll be what I'm dreaming of,   'You can make me free', 'You can make me cry', 'You can make it so much better if you would only try'"
